
Consumer Staples,42-Nestle-Switzerland,53-Procter &amp; Gamble-United States,69-Anheuser-Busch InBev-Belgium,86-PepsiCo-United States,102-British American Tobacco-United Kingdom,106-Unilever-Netherlands,133-Coca-Cola-United States,136-Walgreens Boots Alliance-United States,201-L'Oréal-France,210-Altria Group-United States,212-Philip Morris International-United States,228-Mondelēz International-United States,243-Tesco-United Kingdom,244-Danone-France,278-Seven &amp; I Holdings-Japan,283-Diageo-United Kingdom,286-Japan Tobacco-Japan,293-Reckitt Benckiser Group-United Kingdom,296-Kroger-United States,302-Royal Ahold Delhaize N.V.-Netherlands,322-Henkel-Germany,327-Archer Daniels Midland-United States,354-Tyson Foods-United States,359-Imperial Brands-United Kingdom,364-Couche Tard-Canada,368-Heineken-Netherlands,410-CVS Health-United States,419-Kweichow Moutai-China,425-Wilmar International-Singapore,429-Femsa-Mexico,437-Sysco-United States,452-General Mills-United States,455-Pernod Ricard-France,499-Woolworths-Australia,516-Constellation Brands-United States,517-Wesfarmers-Australia,520-Asahi Group Holdings-Japan,548-Kraft Heinz Company-United States,550-Associated British Foods-United Kingdom,556-Colgate-Palmolive-United States,558-Kimberly-Clark-United States,563-Keurig Dr Pepper-United States,576-Kirin Holdings-Japan,591-The Estée Lauder Companies-United States,620-Aeon-Japan,621-Coca-Cola European Partners-United Kingdom,645-Kao-Japan,652-Kellogg-United States,664-Carrefour-France,690-WH Group-Hong Kong,691-Molson Coors Brewing-United States,724-Essity Ab-Sweden,736-Stanley Black &amp; Decker-United States,744-George Weston-Canada,794-Carlsberg-Denmark,806-ITC-India,811-Inner Mongolia Yili-China,825-JBS-Brazil,831-Wuliangye Yibin-China,880-Conagra Brands-United States,881-CP All-Thailand,918-Hormel Foods-United States,921-Hershey-United States,933-Suntory Beverage &amp; Food-Japan,941-Shanghai Pharmaceuticals-China,960-Beiersdorf-Germany,983-Uni-President-Taiwan,997-Shiseido-Japan,1006-Wens Foodstuff Group-China
Materials,72-CITIC-Hong Kong,81-DowDuPont-United States,99-BASF-Germany,107-Glencore International-Switzerland,109-BHP Group-Australia,111-Rio Tinto-United Kingdom,122-Saudi Basic Industries-Saudi Arabia,139-Vale-Brazil,152-China Shenhua Energy-China,164-Bayer-Germany,195-ArcelorMittal-Luxembourg,219-Linde-United Kingdom,261-Anglo American-United Kingdom,268-Air Liquide-France,270-Baoshan Iron &amp; Steel-China,308-Nippon Steel-Japan,309-LyondellBasell Industries-United Kingdom,321-LafargeHolcim-Switzerland,323-Posco-South Korea,385-CRH-Ireland,401-Freeport-McMoRan-United States,406-Shin-Etsu Chemical-Japan,407-Anhui Conch Cement-China,416-Fosun International-China,441-International Paper-United States,443-Daikin Industries-Japan,468-LG Chem-South Korea,475-Mitsubishi Chemical-Japan,482-HeidelbergCement-Germany,512-Ecolab-United States,523-Saint-Gobain-France,530-Sasol-South Africa,531-JFE Holdings-Japan,537-Nucor-United States,552-Tata Steel-India,559-China National Building-China,574-Norilsk Nickel-Russia,583-Coal India-India,594-Grupo Mexico-Mexico,601-Air Products &amp; Chemicals-United States,603-Asahi Kasei-Japan,606-PPG-United States,609-Formosa Chemicals-Taiwan,623-Teck Resources-Canada,624-Evonik-Germany,648-Siam Cement-Thailand,649-Nan Ya Plastics-Taiwan,680-Toray Industries-Japan,688-Akzo Nobel-Netherlands,708-Solvay-Belgium,709-UPM-Kymmene-Finland,719-Sumitomo Chemical-Japan,738-WestRock-United States,758-Formosa Plastics-Taiwan,761-Covestro-Germany,773-China Steel-Taiwan,784-Yanzhou Coal Mining-China,791-Novolipetsk Steel-Russia,799-Lotte Chemical-South Korea,802-Shaanxi Coal Industry-China,815-Ferguson-United Kingdom,820-Wanhua Chemical Group-China,826-China Coal Energy-China,829-Evraz Group-United Kingdom,834-PTT Global Chemical-Thailand,863-JSW Steel-India,875-Hindalco Industries-India,877-Eastman Chemical-United States,881-Stora Enso-Finland,889-Zijin Mining Group-China,910-South32-Australia,912-Braskem-Brazil,921-China Hongqiao Group-China,924-Aluminum Corp of China-China,925-Severstal-Russia,932-Norsk Hydro-Norway,935-Fortescue Metals Group-Australia,947-Ball-United States,952-AGC-Japan,958-Arconic-United States,975-Cemex-Mexico
Financial,1-ICBC-China,2-JPMorgan Chase-United States,3-China Construction Bank-China,4-Agricultural Bank of China-China,5-Bank of America-United States,8-Bank of China-China,10-Wells Fargo-United States,14-Citigroup-United States,21-HSBC Holdings-United Kingdom,30-Santander-Spain,31-China Merchants Bank-China,34-BNP Paribas-France,39-Bank of Communications-China,41-RBC-Canada,43-Mitsubishi UFJ Financial-Japan,46-TD Bank Group-Canada,47-Sberbank-Russia,55-Industrial Bank-China,58-Itaú Unibanco Holding-Brazil,60-Postal Savings Bank Of China (PSBC)-China,65-Shanghai Pudong Development-China,67-Sumitomo Mitsui Financial-Japan,68-Banco Bradesco-Brazil,79-Commonwealth Bank-Australia,87-Bank of Nova Scotia-Canada,89-ING Group-Netherlands,90-Lloyds Banking Group-United Kingdom,93-China Citic Bank-China,95-UBS-Switzerland,101-Westpac Banking Group-Australia,103-US Bancorp-United States,104-Credit Agricole-France,114-China Minsheng Banking-China,120-ANZ-Australia,125-Mizuho Financial-Japan,130-Intesa Sanpaolo-Italy,134-Bank of Montreal-Canada,135-BBVA-Banco Bilbao Vizcaya-Spain,138-NAB - National Australia Bank-Australia,146-PNC Financial Services-United States,151-China Everbright Bank-China,154-Banco do Brasil-Brazil,156-UniCredit-Italy,157-Société Générale-France,177-Bank of New York Mellon-United States,185-Royal Bank of Scotland-United Kingdom,187-Barclays-United Kingdom,190-Canadian Imperial Bank-Canada,191-Credit Suisse Group-Switzerland,207-Qatar National Bank-Qatar,209-HDFC Bank-India,213-DBS-Singapore,231-Nordea Bank-Sweden,254-KBC Group-Belgium,259-BB&amp;T-United States,265-Huaxia Bank-China,276-KB Financial Group-South Korea,284-Bank of Beijing-China,286-Oversea-Chinese Banking-Singapore,307-United Overseas Bank-Singapore,324-Natixis-France,333-First Abu Dhabi Bank-United Arab Emirates,337-DNB-Norway,338-SunTrust Banks-United States,339-Danske Bank-Denmark,343-CaixaBank-Spain,347-Bank Of Shanghai-China,357-Standard Chartered-United Kingdom,363-Bank Rakyat Indonesia (BRI)-Indonesia,378-Maybank-Malaysia,391-Erste Group Bank-Austria,400-ICICI Bank-India,415-Standard Bank Group-South Africa,416-SEB AB-Sweden,420-National Commercial Bank-Saudi Arabia,421-Bank Of Jiangsu-China,432-Sumitomo Mitsui Trust-Japan,445-FirstRand-South Africa,450-Svenska Handelsbanken-Sweden,453-CTBC Financial-Taiwan,460-State Bank of India-India,469-Fifth Third Bank-United States,471-VTB Bank-Russia,473-Banorte-Mexico,478-Hana Financial Group-South Korea,481-Bank Mandiri-Indonesia,493-China Zheshang Bank-China,494-Commerzbank-Germany,497-Swedbank-Sweden,501-National Bank of Canada-Canada,510-Emirates NBD-United Arab Emirates,514-M&amp;T Bank-United States,519-Al Rajhi Bank-Saudi Arabia,527-KeyCorp-United States,532-Bank of Ningbo-China,535-Citizens Financial Group-United States,540-Ally Financial-United States,542-Northern Trust-United States,547-Deutsche Bank-Germany,553-Bank Central Asia-Indonesia,554-Bank of Nanjing-China,575-Woori Financial Group-South Korea,589-Regions Financial-United States,611-Kotak Mahindra Bank-India,616-Industrial Bank of Korea-South Korea,632-Siam Commercial Bank-Thailand,634-Resona Holdings-Japan,636-Raiffeisen Bank International-Austria,644-Public Bank-Malaysia,659-CIMB Group Holdings-Malaysia,661-Absa Group-South Africa,663-Isbank-Turkey,669-Kasikornbank-Thailand,689-Huntington Bank-United States,711-National Bank of Kuwait-Kuwait,712-Samba Financial Group-Saudi Arabia,727-Credicorp-Peru,728-Riyad Bank-Saudi Arabia,730-Guotai Junan Securities-China,732-Bancolombia-Colombia,741-Axis Bank-India,755-Nedbank-South Africa,756-Bangkok Bank-Thailand,770-AIB Group-Ireland,774-First Republic Bank-United States,777-Garanti Bank-Turkey,784-Abu Dhabi Commercial Bank-United Arab Emirates,796-Bank of Jinzhou-China,804-Saudi British Bank-Saudi Arabia,810-Comerica-United States,812-PKO Bank Polski-Poland,817-Huishang Bank-China,835-Bank Negara Indonesia-Indonesia,860-China Huarong Asset Management-China,868-OTP Bank-Hungary,869-Akbank-Turkey,871-SVB Financial Group-United States,874-Kuwait Finance House-Kuwait,883-Bank Leumi-Israel,896-Halkbank-Turkey,901-Shenwan Hongyuan Group-China,904-Banque Saudi Fransi-Saudi Arabia,908-VakifBank-Turkey,912-Mediobanca-Italy,926-Dubai Islamic Bank-United Arab Emirates,928-Julius Baer Group-Switzerland,943-Bankia-Spain,943-Shengjing Bank-China,956-Bank of Ireland-Ireland,959-Bank Hapoalim-Israel,970-Bank of East Asia-Hong Kong,972-Krung Thai Bank-Thailand,995-Guangzhou Rural Commercial Bank-China,996-Zions Bancorp-United States,1003-Arab National Bank-Saudi Arabia,1008-Bank Of Hangzhou-China
Consumer Discretionary,15-Toyota Motor-Japan,18-Volkswagen Group-Germany,28-Amazon-United States,29-Walmart-United States,37-Daimler-Germany,56-General Motors-United States,57-BMW Group-Germany,59-Alibaba-China,73-Sony-Japan,76-Honda Motor-Japan,100-SAIC Motor-China,110-Ford Motor-United States,126-Home Depot-United States,132-Nissan Motor-Japan,143-Christian Dior-France,171-Fiat Chrysler Automobiles-United Kingdom,173-Costco Wholesale-United States,204-Renault-France,218-Peugeot-France,225-Hyundai Motor-South Korea,233-Target-United States,234-Lowe's-United States,239-Continental-Germany,253-Midea Group-China,255-McDonald's-United States,256-Denso-Japan,260-Gree Electric Appliances-China,280-Nike-United States,289-Inditex-Spain,298-Panasonic-Japan,312-Carnival-United States,326-Bridgestone-Japan,351-Starbucks-United States,360-Richemont-Switzerland,362-Kering-France,382-Michelin Group-France,390-Hyundai Mobis-South Korea,394-Suzuki Motor-Japan,394-TJX Cos-United States,411-Marriott International-United States,423-Suning.com-China,427-Magna International-Canada,430-Adidas-Germany,431-Netflix-United States,447-KIA Motors-South Korea,463-Toyota Industries-Japan,466-Subaru-Japan,479-Fast Retailing-Japan,491-Las Vegas Sands-United States,498-Compass Group-United Kingdom,502-LG Electronics-South Korea,522-Fujifilm Holdings-Japan,533-eBay-United States,538-Sherwin-Williams-United States,549-Qingdao Haier-China,560-Dollar General-United States,565-Rakuten-Japan,569-Aisin Seiki-Japan,573-Royal Caribbean Cruises-United States,595-H&amp;M - Hennes &amp; Mauritz-Sweden,599-Best Buy-United States,608-Sumitomo Electric-Japan,613-JD.com-China,618-Dongfeng Motor Group-China,619-Nintendo-Japan,647-Geely Automobile Holdings-Hong Kong,658-Guangzhou Automobile Group-China,667-Porsche Automobil Holding-Germany,671-Ross Stores-United States,679-Activision Blizzard-United States,694-Tesla-United States,695-Falabella-Chile,707-VF-United States,737-BYD-China,739-CarMax-United States,740-Aptiv-Ireland,747-Isuzu Motors-Japan,763-LG-South Korea,769-Tata Motors-India,783-AutoZone-United States,786-Macy's-United States,788-Hermès International-France,805-O'Reilly Automotive-United States,808-Shenzhen Overseas-China,812-Genuine Parts-United States,830-Mitsubishi Motors-Japan,836-Galaxy Entertainment-Hong Kong,842-Great Wall Motor-China,842-MGM Resorts-United States,850-Mazda Motor-Japan,853-Valeo-France,857-Hilton-United States,884-Lear-United States,885-Kohl's-United States,891-Steinhoff International-Netherlands,927-BAIC Motor-China,930-Swatch Group-Switzerland,937-TCL-China,943-Dollar Tree-United States,949-Yum! Brands-United States,968-China Grand Automotive Services-China,971-Qurate Retail Group-United States,973-Mahindra &amp; Mahindra-India,977-Sharp-Japan,981-Gap-United States,1007-Electronic Arts-United States
Communication Services,12-AT&amp;T-United States,20-Verizon Communications-United States,27-China Mobile-Hong Kong,33-Comcast-United States,36-Softbank-Japan,51-Nippon Telegraph &amp; Tel-Japan,70-Walt Disney-United States,116-Deutsche Telekom-Germany,141-Telefónica-Spain,168-China Telecom-China,170-KDDI-Japan,186-Orange-France,189-América Móvil-Mexico,205-Charter Communications-United States,251-China Unicom-Hong Kong,275-BT Group-United Kingdom,341-BCE-Canada,364-Saudi Telecom-Saudi Arabia,384-Etisalat-United Arab Emirates,398-Telstra-Australia,409-SingTel-Singapore,418-Naspers-South Africa,464-Vodafone-United Kingdom,471-SK Telecom-South Korea,487-WPP-United Kingdom,555-Telenor-Norway,560-CBS-United States,562-DISH Network-United States,566-Rogers Communications-Canada,579-Swisscom-Switzerland,582-Omnicom Group-United States,625-TELUS-Canada,656-Telia-Sweden,666-Publicis Groupe-France,685-Viacom-United States,696-Fox-United States,705-Vivendi-France,718-Crown Castle International-United States,741-CenturyLink-United States,747-Telkom Indonesia-Indonesia,759-Telecom Italia-Italy,764-Liberty Global-United Kingdom,793-Dentsu-Japan,807-Chunghwa Telecom-Taiwan,815-Discovery-United States,820-S&amp;P Global-United States,852-Bharti Airtel-India,936-MTN Group-South Africa,940-KT-South Korea,976-Altice USA-United States
Utilities,77-Enel-Italy,145-Iberdrola-Spain,183-Duke Energy-United States,193-NextEra Energy-United States,202-Exelon-United States,215-Southern Company-United States,227-ENGIE-France,241-National Grid-United Kingdom,263-E.ON-Germany,269-EDF-France,290-Dominion Resources-United States,317-American Electric-United States,414-Tokyo Electric Power-Japan,434-China Yangtze Power-China,448-Consolidated Edison-United States,459-Sempra Energy-United States,490-Xcel Energy-United States,492-NTPC-India,504-Public Service Enterprise Group-United States,510-Kansai Electric Power-Japan,518-CLP Holdings-Hong Kong,526-DTE Energy-United States,568-PPL-United States,578-Saudi Electricity-Saudi Arabia,586-FirstEnergy-United States,588-Korea Electric Power-South Korea,604-Entergy-United States,612-Tenaga Nasional-Malaysia,626-RWE Group-Germany,629-Eversource Energy-United States,633-Edp-energias De Portugal-Portugal,651-Naturgy Energy Group-Spain,653-WEC Energy Group-United States,657-Eletrobrás-Brazil,675-CGN Power-China,681-Chubu Electric Power-Japan,693-AES-United States,696-Veolia Environnement-France,710-Uniper-Germany,746-Huaneng Power International-China,767-ROSSETI-Russia,771-Fortis (Canada)-Canada,778-Edison International-United States,797-SSE-United Kingdom,809-EnBW-Energie Baden-Germany,814-PG&amp;E-United States,823-Fortum-Finland,844-Tokyo Gas-Japan,854-Ameren-United States,865-Power Grid of India-India,873-Towngas-Hong Kong,893-China National Nuclear Power-China,923-CMS Energy-United States,931-Snam-Italy,943-Origin Energy-Australia,964-CEZ Group-Czech Republic,984-Korea Gas-South Korea,986-CenterPoint Energy-United States,1004-Centrica-United Kingdom
Health Care,32-UnitedHealth Group-United States,37-Johnson &amp; Johnson-United States,54-Pfizer-United States,60-Novartis-Switzerland,88-Roche Holding-Switzerland,114-Sanofi-France,119-Merck &amp; Co.-United States,141-Anthem-United States,147-GlaxoSmithKline-United Kingdom,149-Cigna-United States,150-Medtronic-Ireland,167-AbbVie-United States,175-Amgen-United States,197-Abbott Laboratories-United States,199-Gilead Sciences-United States,222-Thermo Fisher Scientific-United States,237-AstraZeneca-United Kingdom,238-Eli Lilly-United States,247-HCA Healthcare-United States,258-Fresenius-Germany,266-Bristol-Myers Squibb-United States,316-Celgene-United States,355-Becton Dickinson-United States,357-Humana-United States,366-Stryker-United States,376-Novo Nordisk-Denmark,377-Takeda Pharmaceutical-Japan,383-EssilorLuxottica-France,412-AmerisourceBergen-United States,422-Biogen-United States,476-Centene-United States,557-Boston Scientific-United States,566-Merck-Germany,572-Sinopharm Group-China,580-McKesson-United States,595-Allergan-Ireland,602-Astellas Pharma-Japan,617-Baxter International-United States,717-Cardinal Health-United States,726-CSL-Australia,731-DSM-Netherlands,735-Otsuka Holding-Japan,751-Teva Pharmaceutical-Israel,790-Regeneron Pharmaceuticals-United States,833-LabCorp-United States,862-Daiichi Sankyo-Japan,877-China Resources Pharmaceutical Group-Hong Kong,895-Zoetis-United States,961-IQVIA-United States,962-Vertex Pharmaceuticals-United States,969-Mylan-United Kingdom
Energy,9-Royal Dutch Shell-Netherlands,11-ExxonMobil-United States,19-Chevron-United States,22-PetroChina-China,24-BP-United Kingdom,25-Total-France,35-Sinopec-China,40-Gazprom-Russia,50-Petrobras-Brazil,52-Rosneft-Russia,71-Reliance Industries-India,82-Equinor-Norway,91-Eni-Italy,97-LukOil-Russia,126-CNOOC-Hong Kong,159-ConocoPhillips-United States,165-PTT PCL-Thailand,169-Phillips 66-United States,171-Marathon Petroleum-United States,174-Enbridge-Canada,211-Valero Energy-United States,217-Schlumberger-United States,220-Oil &amp; Natural Gas-India,229-Suncor Energy-Canada,236-Repsol-Spain,257-JXTG Holdings-Japan,288-Indian Oil-India,292-Occidental Petroleum-United States,300-Ecopetrol-Colombia,313-SK Holdings-South Korea,319-EOG Resources-United States,330-Surgutneftegas-Russia,335-Kinder Morgan-United States,342-Canadian Natural Resources-Canada,346-TransCanada-Canada,386-Transneft-Russia,405-OMV Group-Austria,442-Halliburton-United States,454-SK Innovation-South Korea,486-Orsted-Denmark,500-Novatek-Russia,524-Tatneft-Russia,539-Formosa Petrochemical-Taiwan,587-Anadarko Petroleum-United States,627-Devon Energy-United States,628-Bharat Petroleum-India,630-Oneok-United States,638-Idemitsu Kosan-Japan,650-PKN Orlen-Poland,674-Husky Energy-Canada,678-Nutrien-Canada,705-Pioneer Natural Resources-United States,753-Neste-Finland,760-Concho Resources-United States,772-Woodside Petroleum-Australia,778-Galp Energia-Portugal,819-Williams-United States,845-YPF-Argentina,886-MOL Hungarian Oil-Hungary,892-Inpex-Japan,897-Pembina Pipeline-Canada,905-Cheniere Energy-United States,914-Marathon Oil-United States,955-Tenaris-Luxembourg,985-Cenovus Energy-Canada,1009-GS Holdings-South Korea,1009-Pgnig Group-Poland
Real Estate,94-China Evergrande Group-China,118-Brookfield Asset Management-Canada,124-China Vanke-China,129-Country Garden Holdings-China,245-Poly Developments &amp; Holdings Group-China,267-China Resources Land-Hong Kong,320-Greenland Holdings Group-China,328-Sun Hung Kai Properties-Hong Kong,345-Longfor Group Holdings-China,375-Mitsui Fudosan-Japan,379-China Merchants Shekou Industrial Zone Holdings-China,448-CK Asset Holdings-Hong Kong,457-New World Development-Hong Kong,508-Mitsubishi Estate-Japan,543-American Tower-United States,570-Aroundtown-Luxembourg,590-Simon Property Group-United States,593-Henderson Land-Hong Kong,607-Shimao Property Holdings-Hong Kong,614-Wheelock-Hong Kong,635-Sumitomo Realty-Japan,638-Unibail-Rodamco-Netherlands,660-Prologis-United States,698-Link REIT-Hong Kong,723-CBRE Group-United States,761-Guangzhou R&amp;F-China,827-Emaar Properties-United Arab Emirates,837-Gemdale-China,875-Future Land Development Holdings-China,890-CapitaLand-Singapore,901-Weyerhaeuser-United States,957-Logan Property Holdings-China,964-AvalonBay Communities-United States,991-Agile Group Holdings-China,993-Public Storage-United States
Financials,7-Ping An Insurance Group-China,23-Allianz-Germany,26-Berkshire Hathaway-United States,45-Goldman Sachs Group-United States,48-Morgan Stanley-United States,66-Japan Post Holdings-Japan,83-American Express-United States,84-MetLife-United States,85-AXA Group-France,98-Prudential Financial-United States,105-China Life Insurance-China,112-Prudential-United Kingdom,113-AIA Group-Hong Kong,117-Zurich Insurance Group-Switzerland,130-Capital One Financial-United States,137-Chubb-Switzerland,140-China Pacific Insurance-China,144-Generali Group-Italy,147-Munich Re-Germany,155-People's Insurance-China,162-Visa-United States,163-Tokio Marine Holdings-Japan,166-Manulife-Canada,191-Synchrony Financial-United States,214-BlackRock-United States,221-Dai-ichi Life Insurance-Japan,223-Aflac-United States,223-Allstate-United States,226-Travelers-United States,232-Aviva-United Kingdom,240-Charles Schwab-United States,242-Progressive-United States,263-MS&amp;AD Insurance-Japan,271-Legal &amp; General Group-United Kingdom,273-EXOR-Netherlands,273-Sun Life Financial-Canada,281-Shinhan Financial Group-South Korea,285-CNP Assurances-France,295-Cathay Financial-Taiwan,314-State Street-United States,315-Orix-Japan,318-PayPal-United States,331-Poste Italiane-Italy,332-HDFC-India,334-Mastercard-United States,336-New China Life Insurance-China,339-Discover Financial Services-United States,348-Macquarie Group-Australia,349-Fubon Financial-Taiwan,352-Fannie Mae-United States,353-Samsung Life Insurance-South Korea,367-Freddie Mac-United States,370-NN Group-Netherlands,372-Ameriprise Financial-United States,386-Lincoln National-United States,392-Swiss Life Holding-Switzerland,397-Power Corp of Canada-Canada,403-Sompo-Japan,404-Principal Financial Group-United States,408-Hartford Financial Services-United States,443-China Cinda Asset Management-China,456-Citic Securities-China,460-Aegon-Netherlands,462-American International Group-United States,465-Sampo-Finland,467-IntercontinentalExchange-United States,474-Swiss Re-Switzerland,484-Talanx-Germany,488-Marsh &amp; McLennan-United States,505-China Taiping Insurance-Hong Kong,545-CME Group-United States,546-Samsung Fire &amp; Marine-South Korea,595-Loews-United States,605-Ageas-Belgium,631-TD Ameritrade Holding-United States,646-Mapfre-Spain,672-Deutsche Boerse-Germany,672-Grupo Aval-Colombia,684-Grupa PZU-Poland,692-Haitong Securities-China,701-Suncorp Group-Australia,703-T&amp;D Holdings-Japan,714-Nomura-Japan,715-Reinsurance Group of America-United States,722-Willis Towers Watson-United Kingdom,729-London Stock Exchange-United Kingdom,734-Hong Kong Exchanges-Hong Kong,750-Unipol Gruppo-Italy,757-China Reinsurance Group-China,764-Raymond James Financial-United States,766-Fairfax Financial-Canada,781-Athene Holding-Bermuda,782-Old Mutual-South Africa,798-Huatai Securities-China,800-QBE Insurance Group-Australia,818-Sanlam-South Africa,824-Mega Financial Holding-Taiwan,838-E-Trade Financial-United States,846-Daiwa Securities-Japan,856-Brighthouse Financial-United States,866-Scentre Group-Australia,872-Unum-United States,894-GF Securities-China,911-United Rentals-United States,919-Franklin Resources-United States,933-AntarChile-Chile,938-China Merchants Securities-China,942-Scor-France,952-Arch Capital Group-Bermuda,967-Bâloise Group-Switzerland,982-American Financial Group-United States,990-T Rowe Price-United States,998-WR Berkley-United States,1002-Voya Financial-United States
Industrials,49-Boeing-United States,64-Siemens-Germany,78-United Technologies-United States,80-China State Construction Engineering-China,96-AIRBUS-Netherlands,108-Mitsubishi-Japan,121-Caterpillar-United States,153-Honeywell International-United States,157-CK Hutchison-Hong Kong,159-United Parcel Service-United States,159-VINCI-France,180-China Communications Construction-China,181-Lockheed Martin-United States,182-Itochu-Japan,184-FedEx-United States,188-Union Pacific-United States,194-Deere &amp; Company-United States,196-Mitsui-Japan,198-China Railway Group-China,200-China Railway Construction-China,203-Delta Air Lines-United States,208-Deutsche Post-Germany,216-3M-United States,235-General Dynamics-United States,246-Volvo Group-Sweden,249-Central Japan Railway-Japan,250-East Japan Railway-Japan,252-Schneider Electric-France,262-Møller-Maersk-Denmark,271-Danaher-United States,277-Northrop Grumman-United States,282-ABB-Switzerland,291-Sumitomo-Japan,294-CRRC-China,299-Johnson Controls International-Ireland,301-Canon-Japan,303-Jardine Matheson-Hong Kong,304-Raytheon-United States,305-Sunac China Holdings-China,306-United Continental Holdings-United States,311-Safran-France,325-Mitsubishi Electric-Japan,344-CSX-United States,350-Marubeni-Japan,356-Automatic Data Processing-United States,361-Eaton-Ireland,368-Daiwa House Industry-Japan,370-Booking Holdings-United States,373-American Airlines Group-United States,380-Norfolk Southern-United States,381-Power Construction Corporation of China-China,388-Canadian National Railway-Canada,389-General Electric-United States,394-Komatsu-Japan,398-Southwest Airlines-United States,413-Deutsche Lufthansa-Germany,424-Bouygues-France,428-International Airlines-United Kingdom,432-Philips-Netherlands,435-Paccar-United States,438-Larsen &amp; Toubro-India,439-Emerson Electric-United States,440-Samsung C&amp;T-South Korea,450-Swire Pacific-Hong Kong,458-Waste Management-United States,477-BAE Systems-United States,480-CNH Industrial-United Kingdom,485-Cummins-United States,489-Grupo ACS-Spain,495-Toyota Tsusho-Japan,496-Lennar-United States,503-Thales-France,509-Metallurgical Corp of China-China,513-DXC Technology-United States,521-Illinois Tool Works-United States,527-Recruit Holdings-Japan,534-Mitsubishi Heavy Industries-Japan,535-Weichai Power-China,544-China Fortune Land Development-China,551-MTR-Hong Kong,564-Kubota-Japan,571-Aon-United Kingdom,581-Nidec-Japan,585-Ingersoll Rand-Ireland,600-First Data-United States,610-Atlantia-Italy,621-Vonovia-Germany,637-Daqin Railway-China,640-Parker-Hannifin-United States,654-CNPC Capital-China,662-Sodexo-France,665-Republic Services-United States,668-D.R. Horton-United States,676-West Japan Railway-Japan,682-China Tower Corp.-China,686-Fidelity National Information-United States,687-Sekisui House-Japan,700-Atlas Copco-Sweden,702-All Nippon Airways-Japan,713-China Southern Airlines-China,716-Eiffage-France,725-Sandvik-Sweden,733-Rolls-Royce Holdings-United Kingdom,743-Fortive-United States,744-Koç Holding-Turkey,749-China Energy Engineering-China,753-Shanghai International Port-China,768-China Eastern Airlines-China,776-Japan Airlines-Japan,789-Fanuc-Japan,792-Hanwha-South Korea,795-Textron-United States,802-Shanghai Electric Group-China,820-Deutsche Wohnen-Germany,828-Canadian Pacific Railway-Canada,838-Kuehne &amp; Nagel International-Switzerland,840-Kone-Finland,841-Ryanair Holdings-Ireland,847-ThyssenKrupp Group-Germany,847-Vestas Wind Systems-Denmark,849-Sabanci Holding-Turkey,851-DP World-United Arab Emirates,855-Secom-Japan,859-Itaúsa-Brazil,864-Schindler Holding-Switzerland,869-Aena-Spain,886-Xiamen C&amp;D-China,888-S.F. Holding-China,899-Taisei-Japan,903-Kajima-Japan,907-L3 Technologies-United States,909-Randstad Holding-Netherlands,916-Obayashi-Japan,916-RiseSun Real Estate Development-China,919-Alliance Data Systems-United States,928-Roper Technologies-United States,948-China Gezhouba-China,950-Air France-KLM-France,963-Alstom-France,977-Cosco Shipping-China,979-WW Grainger-United States,980-Leonardo-Italy,986-Motorola Solutions-United States,986-SMC-Japan,992-TUI-Germany,993-Expedia Group-United States,998-C.H. Robinson-United States,1005-Financiere de l'Odet-France
